name,author,narrator,time,releasedate,language,stars,price,ratings
Clothesline Clues to Sports People Play,"KathrynHeling,DeborahHembrook",LaurenMcCullough,2.0,2019-10-24,English,0.0,234.0,0.0
Le due tigri,EmilioSalgari,MicheleLettera,619.0,2011-06-24,italian,0.0,267.0,0.0
"Manipulation and Dark Psychology: How to Manipulate People Through Persuasion, Hypnosis, NLP and Mind Control",DanielThompson,PaulJameson,327.0,2019-11-28,English,4.0,668.0,1.0
His Obsession Next Door,CathrynFox,SashaDunbrooke,294.0,2017-11-16,English,2.0,501.0,1.0
How Not to Be Wrong,JamesO'Brien,JamesO'Brien,321.0,2020-10-22,English,2.5,615.0,3.0
El Jardinero [The Gardener],RabindranathTagore,LeonelArias,110.0,2020-08-26,spanish,0.0,188.0,0.0
Pretty Girls,KarinSlaughter,"JenniferWoodward,RobertGSlade",869.0,2015-02-07,English,4.0,957.0,24.0
Lift,DanielKunitz,JoeTowne,552.0,2018-02-04,English,0.0,469.0,0.0
Shutdown,AdamTooze,"AdamTooze-introduction,SimonVance",757.0,2021-07-09,English,3.5,888.0,3.0
The Legend,DylanAllen,"StephenDexter,RobynVerne",730.0,2019-09-18,English,0.0,703.0,0.0
Gung Ho Filmmaking,VicSarin,JohnHeerema,273.0,2020-10-27,English,0.0,702.0,0.0
"Una vida, muchas vidas",GustavoPetro,JulioCaycedo,656.0,2022-02-28,spanish,0.0,806.0,0.0
A Love for Leah,AmyLillard,AndreaEmmes,580.0,2019-05-29,English,0.0,1172.0,0.0
Mandhira Malai [Magical Mountain],Umayavan,Suganya,65.0,2021-09-27,tamil,4.0,48.0,1.0
Black Thorns,RinaKent,"TeddyHamilton,RoseDioro,JacobMorgan",525.0,2021-08-07,English,5.0,668.0,2.0
Eisenbahnträume,Karl-HeinzDingler,div.,73.0,2020-01-12,german,0.0,300.0,0.0
The Third Chimpanzee,JaredDiamond,RobShapiro,933.0,2012-03-04,English,5.0,1131.0,18.0
Meditation and Mantras,SwamiVishnu-Devananda,"VikasAdam,ShuchiGokhale",625.0,2015-05-01,English,5.0,836.0,5.0
English Lessons,AndreaLucado,AndreaLucado,337.0,2017-02-05,English,0.0,762.0,0.0
Sweet Ache,K.Bromberg,"AngelicaLee,MikeChamberlain",899.0,2015-02-06,English,5.0,1131.0,2.0
The Power is Within You,LouiseL.Hay,LouiseL.Hay,430.0,2004-02-09,English,5.0,703.0,15.0
Blood Oath,MelissaLenhardt,SuehylaElAttar,626.0,2017-05-23,English,0.0,500.0,0.0
Sacred Economics,CharlesEisenstein,SteveWojtas,905.0,2017-05-16,English,5.0,1404.0,4.0
The Boy Who Biked the World Collection,AlastairHumphreys,AlastairHumphreys,392.0,2021-01-28,English,0.0,1328.0,0.0
History for 7th Grade: Modern History [Russian Edition],V.Suvorova,IlyaGlukhov,340.0,2012-11-14,russian,0.0,117.0,0.0
Retrouver le sommeil sans se prendre la tête,PhilippeAïm,PhilippeAïm,189.0,2021-11-03,french,0.0,567.0,0.0
Oasis,TonyMcCarroll,StephenBallantyne,482.0,2013-07-02,English,0.0,820.0,0.0
Five Point Someone,ChetanBhagat,GavinMethalaka,431.0,2018-12-11,English,4.5,568.0,65.0
Why Do So Many Incompetent Men Become Leaders?,TomasChamorro-Premuzic,GaryTiedemann,295.0,2020-11-24,English,5.0,469.0,1.0
Récits d'Ascensions,DanielGrévoz,BernardPaccot,71.0,2019-09-13,french,0.0,452.0,0.0
Wed to the Alien Prince,C.V.Walter,RebeccaEstrella,422.0,2022-02-22,English,0.0,586.0,0.0
"Swing Trading: A Simplified Beginner's Guide on Swing Trading, Stock Market, Forex and Options with Strategies Plan, Risk and Time Management",HenryHill,PeterProva,187.0,2019-07-29,English,3.0,501.0,1.0
Wiccapedia,"ShawnRobbins,LeannaGreenaway","GabrielleBaker,RebeccaMitchell",454.0,2019-03-19,English,4.5,586.0,3.0
Cuentos Miau Bilingüe para Niños 3,EdicionesJaguar,"CarlosZertuche,CristinaTenorio,AlondraGarcía",19.0,2020-12-11,spanish,0.0,99.0,0.0
It Happened on the Way to War,RyeBarcott,RyeBarcott,876.0,2012-02-14,English,5.0,836.0,1.0
Lorenzaccio,AlfreddeMusset,XavierBéja,249.0,2010-06-25,french,0.0,359.0,0.0
Nice Guys Don't Win,MicaleaSmeltzer,"ZaraEden,JamesCavenaugh",445.0,2021-08-17,English,0.0,1005.0,0.0
Matilda,CatherineHanley,JenniferM.Dixon,777.0,2019-04-23,English,0.0,586.0,0.0
I Wish I Knew This Before My Divorce,"ElaineO.Foster,JosephW.Foster",SteveCarlson,400.0,2018-03-28,English,0.0,668.0,0.0
El director (Narración en Catalán) [The Director],DavidJiménez,JorgePenaMiranda,573.0,2019-05-12,catalan,0.0,691.0,0.0
The Enchanted Woods,VernonLee,JuliaFranklin,13.0,2022-01-03,English,0.0,26.0,0.0
Like Falling Through a Cloud,EugeniaZukerman,EugeniaZukerman,148.0,2019-06-11,English,0.0,375.0,0.0
The Prey: A SciFi Alien Romance,JennyFoster,JustineEyre,371.0,2018-01-03,English,0.0,568.0,0.0
Inevitable Seductions,ChristinaC.Jones,"JakobiDiem,WesleighSiobhan",519.0,2020-04-02,English,0.0,586.0,0.0
Ready for Kindergarten?,Dr.ChristopherP.Brown,MillianQuinteros,257.0,2021-02-23,English,0.0,351.0,0.0
Remembrance,MaryMonroe,PatriciaR.Floyd,283.0,2018-09-25,English,0.0,586.0,0.0
The Mindful Leader,MichaelCarroll,MichaelCarroll,246.0,2018-08-05,English,0.0,754.0,0.0
Das Bildnis des Dorian Gray: Eine Buchzusammenfassung,"RobertSasse,YannickEsters",YannickEsters,19.0,2016-11-03,german,0.0,166.0,0.0
Social Media Metrics,JimSterne,DanJohnMiller,331.0,2020-07-17,English,0.0,668.0,0.0
Walking in Zen Sitting in Zen,OSHO,OSHO,1595.0,2022-02-24,English,0.0,586.0,0.0
Rethinking American Grand Strategy,"ElizabethBorgwardt-editor,ChristopherMcKnightNichols-editor,AndrewPreston-editor","SteveMenasche,TeriSchnaubelt",1184.0,2021-10-08,English,0.0,703.0,0.0
The Lucifer Effect,PhilipZimbardo,KevinFoley,1604.0,2011-01-04,English,4.5,585.0,6.0
Blumberg,TheodorFontane,GunterSchoß,52.0,2017-03-30,german,0.0,585.0,0.0
How to Practice Dharma,"LamaZopaRinpoche,GordonMcDougall-editor",SubhashMandal,551.0,2015-06-15,English,5.0,668.0,1.0
The 13 Clocks,JamesThurber,EdwardWoodward,86.0,2022-03-24,English,0.0,351.0,0.0
The Transgender Issue,ShonFaye,ShonFaye,597.0,2021-02-09,English,0.0,888.0,0.0
Our Malady,TimothySnyder,TimothySnyder,181.0,2020-10-09,English,0.0,615.0,0.0
Rethinking School,SusanWiseBauer,ChristinaMoore,501.0,2018-09-01,English,0.0,820.0,0.0
"Meditation Selbstbestimmung - Konditionierungen Aufbrechen, Dein Speicherbewusstsein Erneuern","PierreBohn,TorstenAbrolat",PierreBohn,46.0,2021-12-29,german,0.0,233.0,0.0
Shogun,JamesClavell,RalphLister,3214.0,2015-09-07,English,5.0,1758.0,41.0
The Rules of “Normal” Eating,KarenR.KoenigLICSWMEd,SamanthaDesz,425.0,2018-07-08,English,0.0,586.0,0.0
The School For Scandal,RichardSheridan,"EdithEvans,ClaireBloom",125.0,2009-07-15,English,0.0,266.0,0.0
Il processo penale,GiulioUbertis,MarioNutarelli,279.0,2019-12-15,italian,0.0,267.0,0.0
On Meditation,SriM.,RajivDadia,341.0,2020-04-13,English,4.5,879.0,62.0
The Conference of the Birds,RansomRiggs,KirbyHeyborne,552.0,2020-01-14,English,5.0,888.0,2.0
Hope in the Valleys,FrancescaCapaldi,DerynEdwards,685.0,2022-01-04,English,0.0,785.0,0.0
Neighbors,JanT.Gross,RoryBarnett,202.0,2018-05-29,English,0.0,501.0,0.0
What's My Dog Thinking?,HannahMolloy,HannahMolloy,244.0,2021-10-21,English,0.0,615.0,0.0
Tryghedsnarkomaner,VitaAndersen,StineBrandtLilliecrona,103.0,2022-01-13,danish,0.0,267.0,0.0
The Parents,ClaireSeeber,"KatherinePress,RebeccaTravers",519.0,2021-10-25,English,0.0,645.0,0.0
Dirty Bird Blues,"ClarenceMajor,YusefKomunyakaa-foreword,JohnBeckman-introduction",DionGraham,422.25771428571426,2022-08-02,English,0.0,879.0,0.0
The Daytona 500,NancyRoePimm,BookBuddyDigitalMedia,64.0,2017-04-20,English,0.0,469.0,0.0
Wie ich Livingstone fand,HenryMortonStanley,WolfgangBerger,79.0,2017-08-06,german,0.0,300.0,0.0
I giochi più stimolanti e creativi da fare con il tuo bambino da 0 a 6 anni,GiorgiaCozza,LauraRighi,587.0,2020-08-25,italian,0.0,689.0,0.0
Master of the Senate,RobertA.Caro,GroverGardner,1295.0,2005-01-08,English,5.0,585.0,2.0
Jeremy Vine,HollyNewson,JeremyVine,19.0,2017-07-09,English,0.0,0.0,0.0
Über das Marionettentheater / Gedichte und Fabeln,HeinrichvonKleist,NinaTirpitz,61.0,2021-07-15,german,0.0,233.0,0.0
Herd That,LaniLynnVale,"SebastianYork,MaxineMitchell",356.0,2020-03-17,English,0.0,668.0,0.0
Do Dogs Dream?,StanleyCoren,MichaelButlerMurray,352.0,2013-06-27,English,0.0,668.0,0.0
"Луншоты. Как взращивать безумные идеи, которые выигрывают войны, лечат болезни и меняют мир",SmartReading,ДмитрийЕвстратов,29.0,2020-04-09,russian,0.0,132.0,0.0
Sehstärke verbessern 8.0,MareikeGrebe,AnnegretPichl,127.0,2021-11-05,german,0.0,132.0,0.0
Bound,ElisabethNaughton,ElizabethWiley,422.25771428571426,2013-09-30,English,0.0,938.0,0.0
The Athlete Inside,SueReynolds,SusanHanfield,450.0,2021-09-14,English,0.0,586.0,0.0
"Erzählende Affen - Mythen, Lügen, Utopien","SamiraElQuassil,FriedemannKarig",SebastianDunkelberg,902.0,2021-12-16,german,0.0,703.0,0.0
Twist,DannikaDark,NicolePoole,638.0,2014-06-23,English,0.0,1008.0,0.0
Getting Started in Stocks,AlvinD.Hall,DonFeldheim,180.0,2001-07-05,English,4.0,445.0,1.0
Reinventing You,DorieClark,KarenSaltus,333.0,2013-02-04,English,4.0,656.0,5.0
Richest Man In Babylon - Original Edition,GeorgeS.Clason,ChristaLewis,240.0,2017-03-07,English,5.0,501.0,2.0
Back in the Fight,"JosephKapacziewski,CharlesW.Sasser","JohnnyHeller,JoAnnaPerrin",550.0,2013-07-05,English,0.0,134.0,0.0
Andrew Zimmern Visits Singapore,AndrewZimmern,AndrewZimmern,32.0,2009-03-12,English,0.0,101.0,0.0
Golda ha dormito qui,SuadAmiry,AuroraCancian,341.0,2020-11-17,italian,0.0,267.0,0.0
So Sad Today,MelissaBroder,MelissaBroder,304.0,2016-04-08,English,4.5,398.0,3.0
Last Stop Auschwitz,EddydeWind,BorisHiestand,435.0,2020-09-01,English,5.0,888.0,1.0
Pride and Prejudice,JaneAusten,KateRedding,718.0,2020-06-06,English,0.0,351.0,0.0
Ull,M.K.Eidem,"IanGordon,JenniferGill",461.0,2020-04-30,English,0.0,668.0,0.0
"Goebbels, il diavolo zoppo","LucasHugoPavetto,GiancarloVilla",CorradoNiro,39.0,2021-01-04,italian,0.0,75.0,0.0
The First Breath,OliviaGordon,CharlieSanderson,691.0,2019-06-13,English,0.0,323.0,0.0
A Drop of Hope,KeithCalabrese,GeorgeNewbern,346.0,2019-02-26,English,0.0,492.0,0.0
[3巻] 小林正観さん3時間講座 つきあい方シリーズ3 事故や病気とのつきあい方,小林正観,小林正観,154.0,2021-10-06,japanese,0.0,781.0,0.0
